"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"11:23:30.5251088 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap\","REPARSE","Desired Access: Read"
"11:23:30.5251179 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap","NAME NOT FOUND","Desired Access: Read"
"11:23:30.5251529 PM","charles.exe","1800","RegQueryKey","HKCU\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.5251612 PM","charles.exe","1800","RegOpenKey","HKCU\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_INITIALIZE_URLACTION_SHELLEXECUTE_TO_ALLOW_KB936610","NAME NOT FOUND","Desired Access: Query Value"
"11:23:30.5251739 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.5251812 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_INITIALIZE_URLACTION_SHELLEXECUTE_TO_ALLOW_KB936610","NAME NOT FOUND","Desired Access: Query Value"
"11:23:30.5252123 PM","charles.exe","1800","RegQueryKey","HKCU\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.5252201 PM","charles.exe","1800","RegOpenKey","HKCU\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN","NAME NOT FOUND","Desired Access: Query Value"
"11:23:30.5252326 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.5252398 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN","SUCCESS","Desired Access: Query Value"
"11:23:30.5252513 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN\charles.exe","NAME NOT FOUND","Length: 16"
"11:23:30.5252613 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN\*","NAME NOT FOUND","Length: 16"
"11:23:30.5252716 PM","charles.exe","1800","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_LOCALMACHINE_LOCKDOWN","SUCCESS",""
"11:23:30.5252876 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5252943 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.5253093 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Internet Explorer","REPARSE","Desired Access: Query Value"
"11:23:30.5253188 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Internet Explorer","NAME NOT FOUND","Desired Access: Query Value"
"11:23:30.5253315 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5253379 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.5253513 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Policies\Microsoft\Internet Explorer","NAME NOT FOUND","Desired Access: Query Value"
"11:23:30.5253637 PM","charles.exe","1800","RegQueryKey","HKCU\SOFTWARE","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5253702 PM","charles.exe","1800","RegQueryKey","HKCU\SOFTWARE","SUCCESS","Query: Name"
"11:23:30.5253835 PM","charles.exe","1800","RegOpenKey","HKCU\SOFTWARE\Microsoft\Internet Explorer\Security","SUCCESS","Desired Access: Read"
"11:23:30.5253935 PM","charles.exe","1800","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Internet Explorer\Security","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.5254045 PM","charles.exe","1800","RegQueryValue","HKCU\SOFTWARE\Microsoft\Internet Explorer\Security\DisableSecuritySettingsCheck","NAME NOT FOUND","Length: 16"
"11:23:30.5254144 PM","charles.exe","1800","RegCloseKey","HKCU\SOFTWARE\Microsoft\Internet Explorer\Security","SUCCESS",""
"11:23:30.5254256 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5254320 PM","charles.exe","1800","RegQueryKey","HKLM\SOFTWARE\WOW6432Node","SUCCESS","Query: Name"
"11:23:30.5254491 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Security","SUCCESS","Desired Access: Read"
"11:23:30.5254583 PM","charles.exe","1800","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Security","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.5254654 PM","charles.exe","1800","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Security\DisableSecuritySettingsCheck","NAME NOT FOUND","Length: 16"
"11:23:30.5254743 PM","charles.exe","1800","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Security","SUCCESS",""
"11:23:30.5256540 PM","charles.exe","1800","CreateFile","C:\Users\hoang\Desktop\4069\Tutorial2\Tutorial2\SspiCli.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"11:23:30.5257761 PM","charles.exe","1800","CreateFile","C:\Windows\SysWOW64\sspicli.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:23:30.5258045 PM","charles.exe","1800","QueryBasicInformationFile","C:\Windows\SysWOW64\sspicli.dll","SUCCESS","CreationTime: 11/18/2020 6:49:20 PM, LastAccessTime: 2/6/2021 11:22:47 PM, LastWriteTime: 11/18/2020 6:49:20 PM, ChangeTime: 1/7/2021 12:49:22 PM, FileAttributes: A"
"11:23:30.5258149 PM","charles.exe","1800","CloseFile","C:\Windows\SysWOW64\sspicli.dll","SUCCESS",""
"11:23:30.5258862 PM","charles.exe","1800","CreateFile","C:\Windows\SysWOW64\sspicli.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:23:30.5259217 PM","charles.exe","1800","CreateFileMapping","C:\Windows\SysWOW64\sspicli.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"11:23:30.5259467 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Read"
"11:23:30.5259600 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Read"
"11:23:30.5259713 PM","charles.exe","1800","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 20"
"11:23:30.5259830 PM","charles.exe","1800","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"11:23:30.5259941 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Query Value"
"11:23:30.5260048 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS","Desired Access: Query Value"
"11:23:30.5260400 PM","charles.exe","1800","RegQueryValue","HKLM\System\CurrentControlSet\Control\CI\Disable26178932","NAME NOT FOUND","Length: 80"
"11:23:30.5260515 PM","charles.exe","1800","RegCloseKey","HKLM\System\CurrentControlSet\Control\CI","SUCCESS",""
"11:23:30.5260623 PM","charles.exe","1800","CreateFileMapping","C:\Windows\SysWOW64\sspicli.dll","SUCCESS","SyncType: SyncTypeOther"
"11:23:30.5267436 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\sspicli.dll","SUCCESS","Image Base: 0x70550000, Image Size: 0x28000"
"11:23:30.5268079 PM","charles.exe","1800","CloseFile","C:\Windows\SysWOW64\sspicli.dll","SUCCESS",""
"11:23:30.5269419 PM","charles.exe","1800","CreateFile","C:\Windows\SysWOW64\sspicli.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:23:30.5269688 PM","charles.exe","1800","QuerySecurityFile","C:\Windows\SysWOW64\sspicli.dll","BUFFER OVERFLOW","Information: Owner"
"11:23:30.5269782 PM","charles.exe","1800","QuerySecurityFile","C:\Windows\SysWOW64\sspicli.dll","SUCCESS","Information: Owner"
"11:23:30.5269864 PM","charles.exe","1800","CloseFile","C:\Windows\SysWOW64\sspicli.dll","SUCCESS",""
"11:23:30.5270786 PM","charles.exe","1800","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\a6d3c9ac-9128-522a-495a-1821191173c2","NAME NOT FOUND","Length: 528"
"11:23:30.5271248 PM","charles.exe","1800","QueryNameInformationFile","C:\Windows\SysWOW64\sspicli.dll","SUCCESS","Name: \Windows\SysWOW64\sspicli.dll"
"11:23:30.5272957 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5273039 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.5273187 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\Hvsi","REPARSE","Desired Access: Read"
"11:23:30.5273306 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\Hvsi","NAME NOT FOUND","Desired Access: Read"
"11:23:30.5274281 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5274401 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.5274883 PM","charles.exe","1800","RegOpenKey","HKLM\System\Setup","SUCCESS","Desired Access: Read"
"11:23:30.5275007 PM","charles.exe","1800","RegSetInfoKey","HKLM\SYSTEM\Setup","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.5275088 PM","charles.exe","1800","RegQueryValue","HKLM\SYSTEM\Setup\SystemSetupInProgress","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"11:23:30.5275207 PM","charles.exe","1800","RegCloseKey","HKLM\SYSTEM\Setup","SUCCESS",""
"11:23:30.5275318 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5275428 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.5275578 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\","SUCCESS","Desired Access: Read"
"11:23:30.5275696 PM","charles.exe","1800","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.5275804 PM","charles.exe","1800","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.5275880 PM","charles.exe","1800","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS","Desired Access: Read"
"11:23:30.5275998 PM","charles.exe","1800","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS",""
"11:23:30.5276109 PM","charles.exe","1800","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.5276183 PM","charles.exe","1800","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\1","SUCCESS","Desired Access: Read"
"11:23:30.5276291 PM","charles.exe","1800","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\1","SUCCESS",""
"11:23:30.5276397 PM","charles.exe","1800","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.5276471 PM","charles.exe","1800","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","SUCCESS","Desired Access: Read"
"11:23:30.5276574 PM","charles.exe","1800","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","SUCCESS",""
"11:23:30.5276679 PM","charles.exe","1800","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.5276757 PM","charles.exe","1800","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\3","SUCCESS","Desired Access: Read"
"11:23:30.5276896 PM","charles.exe","1800","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\3","SUCCESS",""
"11:23:30.5277000 PM","charles.exe","1800","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.5277074 PM","charles.exe","1800","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\4","SUCCESS","Desired Access: Read"
"11:23:30.5277177 PM","charles.exe","1800","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\4","SUCCESS",""
"11:23:30.5277255 PM","charles.exe","1800","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","SUCCESS",""
"11:23:30.5277367 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5277433 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.5277604 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\","REPARSE","Desired Access: Read"
"11:23:30.5277705 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","NAME NOT FOUND","Desired Access: Read"
"11:23:30.5277867 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5277933 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.5278077 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\","NAME NOT FOUND","Desired Access: Read"
"11:23:30.5278210 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5278274 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.5278469 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\","REPARSE","Desired Access: Read"
"11:23:30.5278559 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","NAME NOT FOUND","Desired Access: Read"
"11:23:30.5278703 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5278770 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.5278908 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\","NAME NOT FOUND","Desired Access: Read"
"11:23:30.5279037 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5279101 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.5279259 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\","REPARSE","Desired Access: Read"
"11:23:30.5279347 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","NAME NOT FOUND","Desired Access: Read"
"11:23:30.5279489 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5279554 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.5279689 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\","SUCCESS","Desired Access: Read"
"11:23:30.5280012 PM","charles.exe","1800","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.5280096 PM","charles.exe","1800","RegEnumKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","SUCCESS","Index: 0, Name: 0"
"11:23:30.5280329 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5280397 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.5280538 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS","Desired Access: Read"
"11:23:30.5280632 PM","charles.exe","1800","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.5280794 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5280860 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.5281025 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","REPARSE","Desired Access: Read"
"11:23:30.5281160 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","NAME NOT FOUND","Desired Access: Read"
"11:23:30.5281312 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5281377 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.5281515 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","NAME NOT FOUND","Desired Access: Read"
"11:23:30.5281645 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5281709 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.5281867 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","REPARSE","Desired Access: Read"
"11:23:30.5281957 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","NAME NOT FOUND","Desired Access: Read"
"11:23:30.5282104 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5282168 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.5282304 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS","Desired Access: Read"
"11:23:30.5282395 PM","charles.exe","1800","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.5282473 PM","charles.exe","1800","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0\Flags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 33"
"11:23:30.5282586 PM","charles.exe","1800","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS",""
"11:23:30.5282670 PM","charles.exe","1800","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\0","SUCCESS",""
"11:23:30.5282754 PM","charles.exe","1800","RegEnumKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones","SUCCESS","Index: 1, Name: 1"
"11:23:30.5282882 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5282948 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.5283083 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\1","SUCCESS","Desired Access: Read"
"11:23:30.5283175 PM","charles.exe","1800","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\1","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.5283286 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5283350 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: Name"
"11:23:30.5283510 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\1","REPARSE","Desired Access: Read"
"11:23:30.5283602 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\1","NAME NOT FOUND","Desired Access: Read"
"11:23:30.5283749 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.5283816 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.5283953 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\1","NAME NOT FOUND","Desired Access: Read"
"11:23:30.5284088 PM","charles.exe","1800","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
